EntryID_S1,SessionID,Session_Order,ProjectID,Project,Is_Sequel,Archetype,Production_Date,Language,Vendor,Number_of_Actors,LS_Words_Total,SS_Words_Total,HTR_Words_Total,STR_Words_Total,NoTR_Words_Total,Estimated_Hours,Currency,Standard_Rate_per_Hour,Cost_Forecast_S1,Cost_Actuals_S1,Exchange_Rate,Billing_Forecast_S1,Billing_Actuals_S1
S1E00798,S02_CrystalDrift_Korean,2,P032,CrystalDrift,False,mega,2025-02-20,Korean,PacificAudio,36,3309,2895,4964,7446,22755,100,EUR,561.6,61776.0,63184.85,1.21,82223.86,84099.04
S1E00793,S02_CrystalDrift_LATAM,2,P032,CrystalDrift,False,mega,2025-02-20,LATAM,SoundHouse,38,3309,2895,4964,7446,22755,89,EUR,232.8,22791.12,29960.32,1.21,30334.98,39877.19
S1E00797,S02_CrystalDrift_Polish,2,P032,CrystalDrift,False,mega,2025-02-20,Polish,MediaBooth,36,3309,2895,4964,7446,22755,103,EUR,204.0,23113.2,24182.66,1.21,30763.67,32187.12
S1E00791,S02_CrystalDrift_Spanish,2,P032,CrystalDrift,False,mega,2025-02-20,Spanish,MediaBooth,39,3309,2895,4964,7446,22755,100,EUR,346.8,38148.0,41496.51,1.21,50774.99,55231.85
S1E00803,S03_CrystalDrift_BrazilianPortuguese,3,P032,CrystalDrift,False,mega,2025-07-20,Brazilian Portuguese,SoundHouse,38,3206,2805,4810,7215,22049,87,EUR,252.2,24135.54,31798.73,1.21,32124.4,42324.11
S1E00806,S03_CrystalDrift_Chinese,3,P032,CrystalDrift,False,mega,2025-07-20,Chinese,PacificAudio,32,3206,2805,4810,7215,22049,95,EUR,302.4,31600.8,28620.89,1.21,42060.66,38094.4
S1E00810,S03_CrystalDrift_Dutch,3,P032,CrystalDrift,False,mega,2025-07-20,Dutch,MediaBooth,38,3206,2805,4810,7215,22049,100,EUR,469.2,51612.0,53400.12,1.21,68695.57,71075.56
S1E00805,S03_CrystalDrift_English,3,P032,CrystalDrift,False,mega,2025-07-20,English,MediaBooth,46,3206,2805,4810,7215,22049,114,EUR,448.8,56279.52,57009.73,1.21,74908.04,75879.95
S1E00801,S03_CrystalDrift_French,3,P032,CrystalDrift,False,mega,2025-07-20,French,MediaBooth,47,3206,2805,4810,7215,22049,114,EUR,428.4,53721.36,69680.52,1.21,71503.13,92744.77
S1E00800,S03_CrystalDrift_German,3,P032,CrystalDrift,False,mega,2025-07-20,German,MediaBooth,44,3206,2805,4810,7215,22049,106,EUR,408.0,47572.8,55136.43,1.21,63319.4,73386.59
S1E00807,S03_CrystalDrift_Japanese,3,P032,CrystalDrift,False,mega,2025-07-20,Japanese,PacificAudio,36,3206,2805,4810,7215,22049,98,EUR,1080.0,116424.0,108369.77,1.21,154960.34,144240.16
S1E00809,S03_CrystalDrift_Korean,3,P032,CrystalDrift,False,mega,2025-07-20,Korean,PacificAudio,36,3206,2805,4810,7215,22049,100,EUR,561.6,61776.0,78710.18,1.21,82223.86,104763.25
S1E00804,S03_CrystalDrift_LATAM,3,P032,CrystalDrift,False,mega,2025-07-20,LATAM,SoundHouse,38,3206,2805,4810,7215,22049,86,EUR,232.8,22022.88,21933.14,1.21,29312.45,29193.01
S1E00808,S03_CrystalDrift_Polish,3,P032,CrystalDrift,False,mega,2025-07-20,Polish,MediaBooth,36,3206,2805,4810,7215,22049,97,EUR,204.0,21766.8,25885.95,1.21,28971.61,34454.2
S1E00802,S03_CrystalDrift_Spanish,3,P032,CrystalDrift,False,mega,2025-07-20,Spanish,MediaBooth,39,3206,2805,4810,7215,22049,101,EUR,346.8,38529.48,38996.49,1.21,51282.74,51904.33
S1E00814,S04_CrystalDrift_BrazilianPortuguese,4,P032,CrystalDrift,False,mega,2025-10-13,Brazilian Portuguese,SoundHouse,38,0,1201,3203,7207,28429,67,EUR,252.2,18587.14,21343.96,1.21,24739.48,28408.81
S1E00817,S04_CrystalDrift_Chinese,4,P032,CrystalDrift,False,mega,2025-10-13,Chinese,PacificAudio,32,0,1201,3203,7207,28429,75,EUR,302.4,24948.0,22262.21,1.21,33205.79,29631.0
S1E00821,S04_CrystalDrift_Dutch,4,P032,CrystalDrift,False,mega,2025-10-13,Dutch,MediaBooth,38,0,1201,3203,7207,28429,81,EUR,469.2,41805.72,37495.8,1.21,55643.41,49906.91
S1E00816,S04_CrystalDrift_English,4,P032,CrystalDrift,False,mega,2025-10-13,English,MediaBooth,46,0,1201,3203,7207,28429,95,EUR,448.8,46899.6,53207.02,1.21,62423.37,70818.54
S1E00812,S04_CrystalDrift_French,4,P032,CrystalDrift,False,mega,2025-10-13,French,MediaBooth,47,0,1201,3203,7207,28429,94,EUR,428.4,44296.56,45782.03,1.21,58958.72,60935.88
S1E00811,S04_CrystalDrift_German,4,P032,CrystalDrift,False,mega,2025-10-13,German,MediaBooth,44,0,1201,3203,7207,28429,91,EUR,408.0,40840.8,44023.79,1.21,54359.1,58595.66
S1E00818,S04_CrystalDrift_Japanese,4,P032,CrystalDrift,False,mega,2025-10-13,Japanese,PacificAudio,36,0,1201,3203,7207,28429,78,EUR,1080.0,92664.0,86539.53,1.21,123335.78,115184.11
S1E00820,S04_CrystalDrift_Korean,4,P032,CrystalDrift,False,mega,2025-10-13,Korean,PacificAudio,36,0,1201,3203,7207,28429,79,EUR,561.6,48803.04,57384.06,1.21,64956.85,76378.18
S1E00815,S04_CrystalDrift_LATAM,4,P032,CrystalDrift,False,mega,2025-10-13,LATAM,SoundHouse,38,0,1201,3203,7207,28429,62,EUR,232.8,15876.96,19327.95,1.21,21132.23,25725.5
S1E00819,S04_CrystalDrift_Polish,4,P032,CrystalDrift,False,mega,2025-10-13,Polish,MediaBooth,36,0,1201,3203,7207,28429,79,EUR,204.0,17727.6,20090.04,1.21,23595.44,26739.84
S1E00813,S04_CrystalDrift_Spanish,4,P032,CrystalDrift,False,mega,2025-10-13,Spanish,MediaBooth,39,0,1201,3203,7207,28429,87,EUR,346.8,33188.76,36076.24,1.21,44174.24,48017.48
S1E00825,S05_CrystalDrift_BrazilianPortuguese,5,P032,CrystalDrift,False,mega,2025-12-17,Brazilian Portuguese,SoundHouse,38,21106,3837,4605,3837,4990,156,EUR,252.2,43277.52,57319.39,1.21,57602.38,76292.11
S1E00828,S05_CrystalDrift_Chinese,5,P032,CrystalDrift,False,mega,2025-12-17,Chinese,PacificAudio,32,21106,3837,4605,3837,4990,164,EUR,302.4,54552.96,49249.0,1.21,72609.99,65550.42
S1E00832,S05_CrystalDrift_Dutch,5,P032,CrystalDrift,False,mega,2025-12-17,Dutch,MediaBooth,38,21106,3837,4605,3837,4990,178,EUR,469.2,91869.36,91841.54,1.21,122278.12,122241.09
S1E00827,S05_CrystalDrift_English,5,P032,CrystalDrift,False,mega,2025-12-17,English,MediaBooth,46,21106,3837,4605,3837,4990,187,EUR,448.8,92318.16,118628.26,1.21,122875.47,157894.21
S1E00823,S05_CrystalDrift_French,5,P032,CrystalDrift,False,mega,2025-12-17,French,MediaBooth,47,21106,3837,4605,3837,4990,188,EUR,428.4,88593.12,94815.41,1.21,117917.44,126199.31
S1E00822,S05_CrystalDrift_German,5,P032,CrystalDrift,False,mega,2025-12-17,German,MediaBooth,44,21106,3837,4605,3837,4990,184,EUR,408.0,82579.2,74145.55,1.21,109912.92,98687.73
S1E00829,S05_CrystalDrift_Japanese,5,P032,CrystalDrift,False,mega,2025-12-17,Japanese,PacificAudio,36,21106,3837,4605,3837,4990,175,EUR,1080.0,207900.0,195762.51,1.21,276714.9,260559.9
S1E00831,S05_CrystalDrift_Korean,5,P032,CrystalDrift,False,mega,2025-12-17,Korean,PacificAudio,36,21106,3837,4605,3837,4990,172,EUR,561.6,106254.72,136667.67,1.21,141425.03,181904.67
S1E00826,S05_CrystalDrift_LATAM,5,P032,CrystalDrift,False,mega,2025-12-17,LATAM,SoundHouse,38,21106,3837,4605,3837,4990,155,EUR,232.8,39692.4,45558.44,1.21,52830.58,60638.28
S1E00830,S05_CrystalDrift_Polish,5,P032,CrystalDrift,False,mega,2025-12-17,Polish,MediaBooth,36,21106,3837,4605,3837,4990,173,EUR,204.0,38821.2,53950.26,1.21,51671.02,71807.8
S1E00824,S05_CrystalDrift_Spanish,5,P032,CrystalDrift,False,mega,2025-12-17,Spanish,MediaBooth,39,21106,3837,4605,3837,4990,176,EUR,346.8,67140.48,62682.58,1.21,89363.98,83430.51
S1E00836,S06_CrystalDrift_BrazilianPortuguese,6,P032,CrystalDrift,False,mega,2026-08-17,Brazilian Portuguese,SoundHouse,38,0,1063,2834,6378,25162,62,EUR,252.2,17200.04,,1.18,22325.65,
S1E00839,S06_CrystalDrift_Chinese,6,P032,CrystalDrift,False,mega,2026-08-17,Chinese,PacificAudio,32,0,1063,2834,6378,25162,70,EUR,302.4,23284.8,,1.18,30223.67,
S1E00843,S06_CrystalDrift_Dutch,6,P032,CrystalDrift,False,mega,2026-08-17,Dutch,MediaBooth,38,0,1063,2834,6378,25162,79,EUR,469.2,40773.48,,1.18,52923.98,
S1E00838,S06_CrystalDrift_English,6,P032,CrystalDrift,False,mega,2026-08-17,English,MediaBooth,46,0,1063,2834,6378,25162,94,EUR,448.8,46405.92,,1.18,60234.88,
S1E00834,S06_CrystalDrift_French,6,P032,CrystalDrift,False,mega,2026-08-17,French,MediaBooth,47,0,1063,2834,6378,25162,95,EUR,428.4,44767.8,,1.18,58108.6,
S1E00833,S06_CrystalDrift_German,6,P032,CrystalDrift,False,mega,2026-08-17,German,MediaBooth,44,0,1063,2834,6378,25162,89,EUR,408.0,39943.2,,1.18,51846.27,
S1E00840,S06_CrystalDrift_Japanese,6,P032,CrystalDrift,False,mega,2026-08-17,Japanese,PacificAudio,36,0,1063,2834,6378,25162,78,EUR,1080.0,92664.0,,1.18,120277.87,
S1E00842,S06_CrystalDrift_Korean,6,P032,CrystalDrift,False,mega,2026-08-17,Korean,PacificAudio,36,0,1063,2834,6378,25162,75,EUR,561.6,46332.0,,1.18,60138.94,
S1E00837,S06_CrystalDrift_LATAM,6,P032,CrystalDrift,False,mega,2026-08-17,LATAM,SoundHouse,38,0,1063,2834,6378,25162,59,EUR,232.8,15108.72,,1.18,19611.12,
S1E00841,S06_CrystalDrift_Polish,6,P032,CrystalDrift,False,mega,2026-08-17,Polish,MediaBooth,36,0,1063,2834,6378,25162,75,EUR,204.0,16830.0,,1.18,21845.34,
S1E00835,S06_CrystalDrift_Spanish,6,P032,CrystalDrift,False,mega,2026-08-17,Spanish,MediaBooth,39,0,1063,2834,6378,25162,81,EUR,346.8,30899.88,,1.18,40108.04,
S1E00847,S07_CrystalDrift_BrazilianPortuguese,7,P032,CrystalDrift,False,mega,2027-01-13,Brazilian Portuguese,SoundHouse,38,2337,2045,3506,5259,16071,67,EUR,252.2,18587.14,,1.18,24126.11,
S1E00850,S07_CrystalDrift_Chinese,7,P032,CrystalDrift,False,mega,2027-01-13,Chinese,PacificAudio,32,2337,2045,3506,5259,16071,77,EUR,302.4,25613.28,,1.18,33246.04,
S1E00854,S07_CrystalDrift_Dutch,7,P032,CrystalDrift,False,mega,2027-01-13,Dutch,MediaBooth,38,2337,2045,3506,5259,16071,87,EUR,469.2,44902.44,,1.18,58283.37,
S1E00849,S07_CrystalDrift_English,7,P032,CrystalDrift,False,mega,2027-01-13,English,MediaBooth,46,2337,2045,3506,5259,16071,99,EUR,448.8,48874.32,,1.18,63438.87,
S1E00845,S07_CrystalDrift_French,7,P032,CrystalDrift,False,mega,2027-01-13,French,MediaBooth,47,2337,2045,3506,5259,16071,102,EUR,428.4,48066.48,,1.18,62390.29,
S1E00844,S07_CrystalDrift_German,7,P032,CrystalDrift,False,mega,2027-01-13,German,MediaBooth,44,2337,2045,3506,5259,16071,99,EUR,408.0,44431.2,,1.18,57671.7,
S1E00851,S07_CrystalDrift_Japanese,7,P032,CrystalDrift,False,mega,2027-01-13,Japanese,PacificAudio,36,2337,2045,3506,5259,16071,82,EUR,1080.0,97416.0,,1.18,126445.97,
S1E00853,S07_CrystalDrift_Korean,7,P032,CrystalDrift,False,mega,2027-01-13,Korean,PacificAudio,36,2337,2045,3506,5259,16071,83,EUR,561.6,51274.08,,1.18,66553.76,
S1E00848,S07_CrystalDrift_LATAM,7,P032,CrystalDrift,False,mega,2027-01-13,LATAM,SoundHouse,38,2337,2045,3506,5259,16071,67,EUR,232.8,17157.36,,1.18,22270.25,
S1E00852,S07_CrystalDrift_Polish,7,P032,CrystalDrift,False,mega,2027-01-13,Polish,MediaBooth,36,2337,2045,3506,5259,16071,88,EUR,204.0,19747.2,,1.18,25631.87,
S1E00846,S07_CrystalDrift_Spanish,7,P032,CrystalDrift,False,mega,2027-01-13,Spanish,MediaBooth,39,2337,2045,3506,5259,16071,89,EUR,346.8,33951.72,,1.18,44069.33,
S1E00858,S08_CrystalDrift_BrazilianPortuguese,8,P032,CrystalDrift,False,mega,2027-03-23,Brazilian Portuguese,SoundHouse,38,2255,1973,3383,5075,15513,61,EUR,252.2,16922.62,,1.18,21965.56,
S1E00861,S08_CrystalDrift_Chinese,8,P032,CrystalDrift,False,mega,2027-03-23,Chinese,PacificAudio,32,2255,1973,3383,5075,15513,76,EUR,302.4,25280.64,,1.18,32814.27,
S1E00865,S08_CrystalDrift_Dutch,8,P032,CrystalDrift,False,mega,2027-03-23,Dutch,MediaBooth,38,2255,1973,3383,5075,15513,83,EUR,469.2,42837.96,,1.18,55603.67,
S1E00860,S08_CrystalDrift_English,8,P032,CrystalDrift,False,mega,2027-03-23,English,MediaBooth,46,2255,1973,3383,5075,15513,101,EUR,448.8,49861.68,,1.18,64720.46,
S1E00856,S08_CrystalDrift_French,8,P032,CrystalDrift,False,mega,2027-03-23,French,MediaBooth,47,2255,1973,3383,5075,15513,100,EUR,428.4,47124.0,,1.18,61166.95,
S1E00855,S08_CrystalDrift_German,8,P032,CrystalDrift,False,mega,2027-03-23,German,MediaBooth,44,2255,1973,3383,5075,15513,96,EUR,408.0,43084.8,,1.18,55924.07,
S1E00862,S08_CrystalDrift_Japanese,8,P032,CrystalDrift,False,mega,2027-03-23,Japanese,PacificAudio,36,2255,1973,3383,5075,15513,83,EUR,1080.0,98604.0,,1.18,127987.99,
S1E00864,S08_CrystalDrift_Korean,8,P032,CrystalDrift,False,mega,2027-03-23,Korean,PacificAudio,36,2255,1973,3383,5075,15513,82,EUR,561.6,50656.32,,1.18,65751.9,
S1E00859,S08_CrystalDrift_LATAM,8,P032,CrystalDrift,False,mega,2027-03-23,LATAM,SoundHouse,38,2255,1973,3383,5075,15513,65,EUR,232.8,16645.2,,1.18,21605.47,
S1E00863,S08_CrystalDrift_Polish,8,P032,CrystalDrift,False,mega,2027-03-23,Polish,MediaBooth,36,2255,1973,3383,5075,15513,85,EUR,204.0,19074.0,,1.18,24758.05,
S1E00857,S08_CrystalDrift_Spanish,8,P032,CrystalDrift,False,mega,2027-03-23,Spanish,MediaBooth,39,2255,1973,3383,5075,15513,90,EUR,346.8,34333.2,,1.18,44564.49,
S1E00869,S09_CrystalDrift_BrazilianPortuguese,9,P032,CrystalDrift,False,mega,2027-05-04,Brazilian Portuguese,SoundHouse,38,0,419,1117,2514,9917,39,EUR,252.2,10819.38,,1.18,14043.56,
S1E00872,S09_CrystalDrift_Chinese,9,P032,CrystalDrift,False,mega,2027-05-04,Chinese,PacificAudio,32,0,419,1117,2514,9917,64,EUR,302.4,21288.96,,1.18,27633.07,
S1E00876,S09_CrystalDrift_Dutch,9,P032,CrystalDrift,False,mega,2027-05-04,Dutch,MediaBooth,38,0,419,1117,2514,9917,76,EUR,469.2,39225.12,,1.18,50914.21,
S1E00871,S09_CrystalDrift_English,9,P032,CrystalDrift,False,mega,2027-05-04,English,MediaBooth,46,0,419,1117,2514,9917,92,EUR,448.8,45418.56,,1.18,58953.29,
S1E00867,S09_CrystalDrift_French,9,P032,CrystalDrift,False,mega,2027-05-04,French,MediaBooth,47,0,419,1117,2514,9917,94,EUR,428.4,44296.56,,1.18,57496.93,
S1E00866,S09_CrystalDrift_German,9,P032,CrystalDrift,False,mega,2027-05-04,German,MediaBooth,44,0,419,1117,2514,9917,88,EUR,408.0,39494.4,,1.18,51263.73,
S1E00873,S09_CrystalDrift_Japanese,9,P032,CrystalDrift,False,mega,2027-05-04,Japanese,PacificAudio,36,0,419,1117,2514,9917,72,EUR,1080.0,85536.0,,1.18,111025.73,
S1E00875,S09_CrystalDrift_Korean,9,P032,CrystalDrift,False,mega,2027-05-04,Korean,PacificAudio,36,0,419,1117,2514,9917,72,EUR,561.6,44478.72,,1.18,57733.38,
S1E00870,S09_CrystalDrift_LATAM,9,P032,CrystalDrift,False,mega,2027-05-04,LATAM,SoundHouse,38,0,419,1117,2514,9917,39,EUR,232.8,9987.12,,1.18,12963.28,
S1E00874,S09_CrystalDrift_Polish,9,P032,CrystalDrift,False,mega,2027-05-04,Polish,MediaBooth,36,0,419,1117,2514,9917,72,EUR,204.0,16156.8,,1.18,20971.53,
S1E00868,S09_CrystalDrift_Spanish,9,P032,CrystalDrift,False,mega,2027-05-04,Spanish,MediaBooth,39,0,419,1117,2514,9917,78,EUR,346.8,29755.44,,1.18,38622.56,
S1E00880,S10_CrystalDrift_BrazilianPortuguese,10,P032,CrystalDrift,False,mega,2027-05-20,Brazilian Portuguese,SoundHouse,38,1184,789,1026,1420,3475,39,EUR,252.2,10819.38,,1.18,14043.56,
S1E00883,S10_CrystalDrift_Chinese,10,P032,CrystalDrift,False,mega,2027-05-20,Chinese,PacificAudio,32,1184,789,1026,1420,3475,66,EUR,302.4,21954.24,,1.18,28496.6,
S1E00887,S10_CrystalDrift_Dutch,10,P032,CrystalDrift,False,mega,2027-05-20,Dutch,MediaBooth,38,1184,789,1026,1420,3475,76,EUR,469.2,39225.12,,1.18,50914.21,
S1E00882,S10_CrystalDrift_English,10,P032,CrystalDrift,False,mega,2027-05-20,English,MediaBooth,46,1184,789,1026,1420,3475,93,EUR,448.8,45912.24,,1.18,59594.09,
S1E00878,S10_CrystalDrift_French,10,P032,CrystalDrift,False,mega,2027-05-20,French,MediaBooth,47,1184,789,1026,1420,3475,95,EUR,428.4,44767.8,,1.18,58108.6,
S1E00877,S10_CrystalDrift_German,10,P032,CrystalDrift,False,mega,2027-05-20,German,MediaBooth,44,1184,789,1026,1420,3475,88,EUR,408.0,39494.4,,1.18,51263.73,
S1E00884,S10_CrystalDrift_Japanese,10,P032,CrystalDrift,False,mega,2027-05-20,Japanese,PacificAudio,36,1184,789,1026,1420,3475,73,EUR,1080.0,86724.0,,1.18,112567.75,
S1E00886,S10_CrystalDrift_Korean,10,P032,CrystalDrift,False,mega,2027-05-20,Korean,PacificAudio,36,1184,789,1026,1420,3475,74,EUR,561.6,45714.24,,1.18,59337.08,
S1E00881,S10_CrystalDrift_LATAM,10,P032,CrystalDrift,False,mega,2027-05-20,LATAM,SoundHouse,38,1184,789,1026,1420,3475,41,EUR,232.8,10499.28,,1.18,13628.07,
S1E00885,S10_CrystalDrift_Polish,10,P032,CrystalDrift,False,mega,2027-05-20,Polish,MediaBooth,36,1184,789,1026,1420,3475,74,EUR,204.0,16605.6,,1.18,21554.07,
S1E00879,S10_CrystalDrift_Spanish,10,P032,CrystalDrift,False,mega,2027-05-20,Spanish,MediaBooth,39,1184,789,1026,1420,3475,79,EUR,346.8,30136.92,,1.18,39117.72,
