EntryID,SessionID,Session_Order,ProjectID,Project,Archetype,Production_Date,Language,Vendor,Filecount,Wordcount,Number_of_Actors,Number_of_Characters,Time_Restriction,Scope_Spread,Cost_Forecast,Cost_Actuals,Currency,Exchange_Rate,Billing_Forecast,Billing_Actuals
E0782,S09_BrokenFlame_LATAM_SoundSync,9,P039,BrokenFlame,aaa,2027-01-19,LATAM,LatinaVox,1180,7286,38,92,SoundSync,Very Low,17717.7,,EUR,1.18,22997.57,
E0783,S09_BrokenFlame_Polish_SoundSync,9,P039,BrokenFlame,aaa,2027-01-19,Polish,SonicBridge,1180,7286,38,92,SoundSync,Very Low,15502.99,,EUR,1.18,20122.88,
E0784,S09_BrokenFlame_Spanish_SoundSync,9,P039,BrokenFlame,aaa,2027-01-19,Spanish,SonicBridge,1180,7286,38,92,SoundSync,Very Low,26355.08,,EUR,1.18,34208.89,
E0785,S10_BrokenFlame_BrazilianPortuguese_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,Brazilian Portuguese,SoundHouse,2810,17747,70,167,NoTR,High,16122.52,,EUR,1.18,20927.03,
E0786,S10_BrokenFlame_Chinese_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,Chinese,AsiaSound,2810,17747,70,167,NoTR,High,16467.72,,EUR,1.18,21375.1,
E0787,S10_BrokenFlame_English_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,English,GridMark,2810,17747,70,167,NoTR,High,28128.1,,EUR,1.18,36510.27,
E0788,S10_BrokenFlame_French_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,French,SonicBridge,2810,17747,70,167,NoTR,High,28192.03,,EUR,1.18,36593.25,
E0789,S10_BrokenFlame_German_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,German,SonicBridge,2810,17747,70,167,NoTR,High,26849.55,,EUR,1.18,34850.72,
E0790,S10_BrokenFlame_Japanese_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,Japanese,TokyoVox,2810,17747,70,167,NoTR,High,63927.5,,EUR,1.18,82977.89,
E0791,S10_BrokenFlame_LATAM_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,LATAM,LatinaVox,2810,17747,70,167,NoTR,High,15342.6,,EUR,1.18,19914.69,
E0792,S10_BrokenFlame_Polish_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,Polish,SonicBridge,2810,17747,70,167,NoTR,High,13424.77,,EUR,1.18,17425.35,
E0793,S10_BrokenFlame_Spanish_NoTR,10,P039,BrokenFlame,aaa,2027-01-28,Spanish,SonicBridge,2810,17747,70,167,NoTR,High,22822.12,,EUR,1.18,29623.11,
E0794,S11_BrokenFlame_BrazilianPortuguese_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,Brazilian Portuguese,SoundHouse,790,3796,21,50,LipSync,Normal,14245.52,,EUR,1.18,18490.68,
E0795,S11_BrokenFlame_Chinese_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,Chinese,AsiaSound,790,3796,21,50,LipSync,Normal,14550.54,,EUR,1.18,18886.6,
E0796,S11_BrokenFlame_English_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,English,GridMark,790,3796,21,50,LipSync,Normal,24853.4,,EUR,1.18,32259.71,
E0797,S11_BrokenFlame_French_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,French,SonicBridge,790,3796,21,50,LipSync,Normal,24909.89,,EUR,1.18,32333.04,
E0798,S11_BrokenFlame_German_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,German,SonicBridge,790,3796,21,50,LipSync,Normal,23723.7,,EUR,1.18,30793.36,
E0799,S11_BrokenFlame_Japanese_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,Japanese,TokyoVox,790,3796,21,50,LipSync,Normal,56485.0,,EUR,1.18,73317.53,
E0800,S11_BrokenFlame_LATAM_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,LATAM,LatinaVox,790,3796,21,50,LipSync,Normal,13556.4,,EUR,1.18,17596.21,
E0801,S11_BrokenFlame_Polish_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,Polish,SonicBridge,790,3796,21,50,LipSync,Normal,11861.85,,EUR,1.18,15396.68,
E0802,S11_BrokenFlame_Spanish_LipSync,11,P039,BrokenFlame,aaa,2027-02-13,Spanish,SonicBridge,790,3796,21,50,LipSync,Normal,20165.15,,EUR,1.18,26174.36,
E0803,S12_BrokenFlame_BrazilianPortuguese_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,Brazilian Portuguese,SoundHouse,3173,26176,70,167,NoTR,High,18205.25,,EUR,1.18,23630.41,
E0804,S12_BrokenFlame_Chinese_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,Chinese,AsiaSound,3173,26176,70,167,NoTR,High,18595.05,,EUR,1.18,24136.37,
E0805,S12_BrokenFlame_English_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,English,GridMark,3173,26176,70,167,NoTR,High,31761.73,,EUR,1.18,41226.73,
E0806,S12_BrokenFlame_French_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,French,SonicBridge,3173,26176,70,167,NoTR,High,31833.92,,EUR,1.18,41320.43,
E0807,S12_BrokenFlame_German_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,German,SonicBridge,3173,26176,70,167,NoTR,High,30318.01,,EUR,1.18,39352.78,
E0808,S12_BrokenFlame_Japanese_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,Japanese,TokyoVox,3173,26176,70,167,NoTR,High,72185.75,,EUR,1.18,93697.1,
E0809,S12_BrokenFlame_LATAM_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,LATAM,LatinaVox,3173,26176,70,167,NoTR,High,17324.58,,EUR,1.18,22487.3,
E0810,S12_BrokenFlame_Polish_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,Polish,SonicBridge,3173,26176,70,167,NoTR,High,15159.01,,EUR,1.18,19676.39,
E0811,S12_BrokenFlame_Spanish_NoTR,12,P039,BrokenFlame,aaa,2027-08-09,Spanish,SonicBridge,3173,26176,70,167,NoTR,High,25770.31,,EUR,1.18,33449.86,
E0812,S01_RuinedHunter_BrazilianPortuguese_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Brazilian Portuguese,LatinaVox,10959,95767,124,358,NoTR,Normal,64822.49,81276.06,EUR,1.09,77722.17,97450.0
E0813,S01_RuinedHunter_Chinese_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Chinese,AsiaSound,10959,95767,124,358,NoTR,Normal,64224.12,94316.52,EUR,1.09,77004.72,113085.51
E0814,S01_RuinedHunter_Dutch_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Dutch,GridMark,10959,95767,124,358,NoTR,Normal,114685.93,143620.56,EUR,1.09,137508.43,172201.05
E0815,S01_RuinedHunter_English_NoTR,1,P040,RuinedHunter,mega,2023-05-17,English,GridMark,10959,95767,124,358,NoTR,Normal,109699.59,136645.75,EUR,1.09,131529.81,163838.25
E0816,S01_RuinedHunter_French_NoTR,1,P040,RuinedHunter,mega,2023-05-17,French,GridMark,10959,95767,124,358,NoTR,Normal,104713.24,167048.93,EUR,1.09,125551.17,200291.67
E0817,S01_RuinedHunter_German_NoTR,1,P040,RuinedHunter,mega,2023-05-17,German,SonicBridge,10959,95767,124,358,NoTR,Normal,104713.24,140470.32,EUR,1.09,125551.17,168423.91
E0818,S01_RuinedHunter_Japanese_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Japanese,TokyoVox,10959,95767,124,358,NoTR,Normal,249317.25,305752.17,EUR,1.09,298931.38,366596.85
E0819,S01_RuinedHunter_Korean_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Korean,AsiaSound,10959,95767,124,358,NoTR,Normal,119273.37,148740.62,EUR,1.09,143008.77,178340.0
E0820,S01_RuinedHunter_LATAM_NoTR,1,P040,RuinedHunter,mega,2023-05-17,LATAM,LatinaVox,10959,95767,124,358,NoTR,Normal,59836.14,75171.13,EUR,1.09,71743.53,90130.18
E0821,S01_RuinedHunter_Polish_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Polish,GridMark,10959,95767,124,358,NoTR,Normal,49863.45,71883.5,EUR,1.09,59786.28,86188.32
E0822,S01_RuinedHunter_Spanish_NoTR,1,P040,RuinedHunter,mega,2023-05-17,Spanish,LarkFarm,10959,95767,124,358,NoTR,Normal,80529.47,100307.57,EUR,1.09,96554.83,120268.78
E0823,S02_RuinedHunter_BrazilianPortuguese_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Brazilian Portuguese,LatinaVox,2604,22673,124,358,NoTR,Very High,15402.66,48387.54,EUR,1.09,18467.79,58016.66
E0824,S02_RuinedHunter_Chinese_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Chinese,AsiaSound,2604,22673,124,358,NoTR,Very High,15260.48,42485.71,EUR,1.09,18297.32,50940.37
E0825,S02_RuinedHunter_Dutch_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Dutch,GridMark,2604,22673,124,358,NoTR,Very High,27250.86,76162.83,EUR,1.09,32673.78,91319.23
E0826,S02_RuinedHunter_English_NoTR,2,P040,RuinedHunter,mega,2023-09-18,English,GridMark,2604,22673,124,358,NoTR,Very High,26066.04,67534.74,EUR,1.09,31253.18,80974.15
E0827,S02_RuinedHunter_French_NoTR,2,P040,RuinedHunter,mega,2023-09-18,French,GridMark,2604,22673,124,358,NoTR,Very High,24881.22,71220.44,EUR,1.09,29832.58,85393.31
E0828,S02_RuinedHunter_German_NoTR,2,P040,RuinedHunter,mega,2023-09-18,German,SonicBridge,2604,22673,124,358,NoTR,Very High,24881.22,64778.09,EUR,1.09,29832.58,77668.93
E0829,S02_RuinedHunter_Japanese_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Japanese,TokyoVox,2604,22673,124,358,NoTR,Very High,59241.0,169920.28,EUR,1.09,71029.96,203734.42
E0830,S02_RuinedHunter_Korean_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Korean,AsiaSound,2604,22673,124,358,NoTR,Very High,28340.89,87281.47,EUR,1.09,33980.73,104650.48
E0831,S02_RuinedHunter_LATAM_NoTR,2,P040,RuinedHunter,mega,2023-09-18,LATAM,LatinaVox,2604,22673,124,358,NoTR,Very High,14217.84,34269.99,EUR,1.09,17047.19,41089.72
E0832,S02_RuinedHunter_Polish_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Polish,GridMark,2604,22673,124,358,NoTR,Very High,11848.2,31255.39,EUR,1.09,14205.99,37475.21
E0833,S02_RuinedHunter_Spanish_NoTR,2,P040,RuinedHunter,mega,2023-09-18,Spanish,LarkFarm,2604,22673,124,358,NoTR,Very High,19134.84,52919.76,EUR,1.09,22942.67,63450.79
E0834,S03_RuinedHunter_BrazilianPortuguese_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Brazilian Portuguese,LatinaVox,6051,66653,124,358,NoTR,High,35791.67,71518.5,EUR,1.12,44095.34,88110.79
E0835,S03_RuinedHunter_Chinese_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Chinese,AsiaSound,6051,66653,124,358,NoTR,High,35461.28,61301.49,EUR,1.12,43688.3,75523.44
E0836,S03_RuinedHunter_Dutch_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Dutch,GridMark,6051,66653,124,358,NoTR,High,63323.71,120543.17,EUR,1.12,78014.81,148509.19
E0837,S03_RuinedHunter_English_NoTR,3,P040,RuinedHunter,mega,2024-01-01,English,GridMark,6051,66653,124,358,NoTR,High,60570.51,100592.31,EUR,1.12,74622.87,123929.73
E0838,S03_RuinedHunter_French_NoTR,3,P040,RuinedHunter,mega,2024-01-01,French,GridMark,6051,66653,124,358,NoTR,High,57817.31,93887.84,EUR,1.12,71230.93,115669.82
E0839,S03_RuinedHunter_German_NoTR,3,P040,RuinedHunter,mega,2024-01-01,German,SonicBridge,6051,66653,124,358,NoTR,High,57817.31,98672.76,EUR,1.12,71230.93,121564.84
E0840,S03_RuinedHunter_Japanese_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Japanese,TokyoVox,6051,66653,124,358,NoTR,High,137660.25,291669.07,EUR,1.12,169597.43,359336.29
E0841,S03_RuinedHunter_Korean_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Korean,AsiaSound,6051,66653,124,358,NoTR,High,65856.66,113693.59,EUR,1.12,81135.41,140070.5
E0842,S03_RuinedHunter_LATAM_NoTR,3,P040,RuinedHunter,mega,2024-01-01,LATAM,LatinaVox,6051,66653,124,358,NoTR,High,33038.46,53940.12,EUR,1.12,40703.38,66454.23
E0843,S03_RuinedHunter_Polish_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Polish,GridMark,6051,66653,124,358,NoTR,High,27532.05,48517.78,EUR,1.12,33919.49,59773.9
E0844,S03_RuinedHunter_Spanish_NoTR,3,P040,RuinedHunter,mega,2024-01-01,Spanish,LarkFarm,6051,66653,124,358,NoTR,High,44464.26,68924.85,EUR,1.12,54779.97,84915.42
E0845,S04_RuinedHunter_BrazilianPortuguese_STR,4,P040,RuinedHunter,mega,2024-01-29,Brazilian Portuguese,LatinaVox,5439,34319,93,268,STR,Low,59747.42,57482.87,EUR,1.12,73608.82,70818.9
E0846,S04_RuinedHunter_Chinese_STR,4,P040,RuinedHunter,mega,2024-01-29,Chinese,AsiaSound,5439,34319,93,268,STR,Low,59195.9,62589.36,EUR,1.12,72929.35,77110.09
E0847,S04_RuinedHunter_Dutch_STR,4,P040,RuinedHunter,mega,2024-01-29,Dutch,GridMark,5439,34319,93,268,STR,Low,105706.97,109001.0,EUR,1.12,130230.99,134289.23
E0848,S04_RuinedHunter_English_STR,4,P040,RuinedHunter,mega,2024-01-29,English,GridMark,5439,34319,93,268,STR,Low,101111.01,104959.63,EUR,1.12,124568.76,129310.26
E0849,S04_RuinedHunter_French_STR,4,P040,RuinedHunter,mega,2024-01-29,French,GridMark,5439,34319,93,268,STR,Low,96515.06,103890.37,EUR,1.12,118906.55,127992.94
E0850,S04_RuinedHunter_German_STR,4,P040,RuinedHunter,mega,2024-01-29,German,SonicBridge,5439,34319,93,268,STR,Low,96515.06,91895.15,EUR,1.12,118906.55,113214.82
E0851,S04_RuinedHunter_Japanese_STR,4,P040,RuinedHunter,mega,2024-01-29,Japanese,TokyoVox,5439,34319,93,268,STR,Low,229797.75,247803.95,EUR,1.12,283110.83,305294.47
E0852,S04_RuinedHunter_Korean_STR,4,P040,RuinedHunter,mega,2024-01-29,Korean,AsiaSound,5439,34319,93,268,STR,Low,109935.24,114058.35,EUR,1.12,135440.22,140519.89
E0853,S04_RuinedHunter_LATAM_STR,4,P040,RuinedHunter,mega,2024-01-29,LATAM,LatinaVox,5439,34319,93,268,STR,Low,55151.46,63302.46,EUR,1.12,67946.6,77988.63
E0854,S04_RuinedHunter_Polish_STR,4,P040,RuinedHunter,mega,2024-01-29,Polish,GridMark,5439,34319,93,268,STR,Low,45959.55,49727.71,EUR,1.12,56622.17,61264.54
E0855,S04_RuinedHunter_Spanish_STR,4,P040,RuinedHunter,mega,2024-01-29,Spanish,LarkFarm,5439,34319,93,268,STR,Low,74224.67,77614.35,EUR,1.12,91444.79,95620.88
E0856,S05_RuinedHunter_BrazilianPortuguese_HTR,5,P040,RuinedHunter,mega,2024-04-27,Brazilian Portuguese,LatinaVox,4079,30197,86,250,HTR,Normal,51701.33,62743.19,EUR,1.12,63696.04,77299.61
E0857,S05_RuinedHunter_Chinese_HTR,5,P040,RuinedHunter,mega,2024-04-27,Chinese,AsiaSound,4079,30197,86,250,HTR,Normal,51224.08,66515.22,EUR,1.12,63108.07,81946.75
E0858,S05_RuinedHunter_Dutch_HTR,5,P040,RuinedHunter,mega,2024-04-27,Dutch,GridMark,4079,30197,86,250,HTR,Normal,91471.57,131266.0,EUR,1.12,112692.97,161719.71
E0859,S05_RuinedHunter_English_HTR,5,P040,RuinedHunter,mega,2024-04-27,English,GridMark,4079,30197,86,250,HTR,Normal,87494.55,116744.97,EUR,1.12,107793.29,143829.8
E0860,S05_RuinedHunter_French_HTR,5,P040,RuinedHunter,mega,2024-04-27,French,GridMark,4079,30197,86,250,HTR,Normal,83517.53,113963.1,EUR,1.12,102893.6,140402.54
E0861,S05_RuinedHunter_German_HTR,5,P040,RuinedHunter,mega,2024-04-27,German,SonicBridge,4079,30197,86,250,HTR,Normal,83517.53,120850.06,EUR,1.12,102893.6,148887.27
E0862,S05_RuinedHunter_Japanese_HTR,5,P040,RuinedHunter,mega,2024-04-27,Japanese,TokyoVox,4079,30197,86,250,HTR,Normal,198851.25,261586.86,EUR,1.12,244984.74,322275.01
E0863,S05_RuinedHunter_Korean_HTR,5,P040,RuinedHunter,mega,2024-04-27,Korean,AsiaSound,4079,30197,86,250,HTR,Normal,95130.44,135733.19,EUR,1.12,117200.7,167223.29
E0864,S05_RuinedHunter_LATAM_HTR,5,P040,RuinedHunter,mega,2024-04-27,LATAM,LatinaVox,4079,30197,86,250,HTR,Normal,47724.3,62558.32,EUR,1.12,58796.34,77071.85
E0865,S05_RuinedHunter_Polish_HTR,5,P040,RuinedHunter,mega,2024-04-27,Polish,GridMark,4079,30197,86,250,HTR,Normal,39770.25,49927.58,EUR,1.12,48996.95,61510.78
E0866,S05_RuinedHunter_Spanish_HTR,5,P040,RuinedHunter,mega,2024-04-27,Spanish,LarkFarm,4079,30197,86,250,HTR,Normal,64228.95,82105.59,EUR,1.12,79130.07,101154.09
E0867,S06_RuinedHunter_BrazilianPortuguese_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Brazilian Portuguese,LatinaVox,3859,31140,124,358,NoTR,Normal,22825.99,42653.28,EUR,1.12,28121.62,52548.84
E0868,S06_RuinedHunter_Chinese_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Chinese,AsiaSound,3859,31140,124,358,NoTR,Normal,22615.28,41209.75,EUR,1.12,27862.02,50770.41
E0869,S06_RuinedHunter_Dutch_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Dutch,GridMark,3859,31140,124,358,NoTR,Normal,40384.43,75825.81,EUR,1.12,49753.62,93417.4
E0870,S06_RuinedHunter_English_NoTR,6,P040,RuinedHunter,mega,2024-08-01,English,GridMark,3859,31140,124,358,NoTR,Normal,38628.59,72357.27,EUR,1.12,47590.42,89144.16
E0871,S06_RuinedHunter_French_NoTR,6,P040,RuinedHunter,mega,2024-08-01,French,GridMark,3859,31140,124,358,NoTR,Normal,36872.74,71869.04,EUR,1.12,45427.22,88542.66
E0872,S06_RuinedHunter_German_NoTR,6,P040,RuinedHunter,mega,2024-08-01,German,SonicBridge,3859,31140,124,358,NoTR,Normal,36872.74,60725.08,EUR,1.12,45427.22,74813.3
E0873,S06_RuinedHunter_Japanese_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Japanese,TokyoVox,3859,31140,124,358,NoTR,Normal,87792.25,169233.18,EUR,1.12,108160.05,208495.28
E0874,S06_RuinedHunter_Korean_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Korean,AsiaSound,3859,31140,124,358,NoTR,Normal,41999.81,75242.44,EUR,1.12,51743.77,92698.69
E0875,S06_RuinedHunter_LATAM_NoTR,6,P040,RuinedHunter,mega,2024-08-01,LATAM,LatinaVox,3859,31140,124,358,NoTR,Normal,21070.14,45997.63,EUR,1.12,25958.41,56669.08
E0876,S06_RuinedHunter_Polish_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Polish,GridMark,3859,31140,124,358,NoTR,Normal,17558.45,36576.43,EUR,1.12,21632.01,45062.16
E0877,S06_RuinedHunter_Spanish_NoTR,6,P040,RuinedHunter,mega,2024-08-01,Spanish,LarkFarm,3859,31140,124,358,NoTR,Normal,28356.9,54826.94,EUR,1.12,34935.7,67546.79
E0878,S07_RuinedHunter_BrazilianPortuguese_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Brazilian Portuguese,LatinaVox,2337,19350,124,358,NoTR,High,13823.35,39629.05,EUR,1.12,17030.37,48822.99
E0879,S07_RuinedHunter_Chinese_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Chinese,AsiaSound,2337,19350,124,358,NoTR,High,13695.75,39709.28,EUR,1.12,16873.16,48921.83
E0880,S07_RuinedHunter_Dutch_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Dutch,GridMark,2337,19350,124,358,NoTR,High,24456.7,76423.79,EUR,1.12,30130.65,94154.11
E0881,S07_RuinedHunter_English_NoTR,7,P040,RuinedHunter,mega,2024-09-17,English,GridMark,2337,19350,124,358,NoTR,High,23393.37,78043.71,EUR,1.12,28820.63,96149.85
E0882,S07_RuinedHunter_French_NoTR,7,P040,RuinedHunter,mega,2024-09-17,French,GridMark,2337,19350,124,358,NoTR,High,22330.03,68763.46,EUR,1.12,27510.6,84716.58
E0883,S07_RuinedHunter_German_NoTR,7,P040,RuinedHunter,mega,2024-09-17,German,SonicBridge,2337,19350,124,358,NoTR,High,22330.03,65328.64,EUR,1.12,27510.6,80484.88
E0884,S07_RuinedHunter_Japanese_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Japanese,TokyoVox,2337,19350,124,358,NoTR,High,53166.75,182707.73,EUR,1.12,65501.44,225095.92
E0885,S07_RuinedHunter_Korean_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Korean,AsiaSound,2337,19350,124,358,NoTR,High,25434.97,77942.81,EUR,1.12,31335.88,96025.54
E0886,S07_RuinedHunter_LATAM_NoTR,7,P040,RuinedHunter,mega,2024-09-17,LATAM,LatinaVox,2337,19350,124,358,NoTR,High,12760.02,35637.85,EUR,1.12,15720.34,43905.83
E0887,S07_RuinedHunter_Polish_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Polish,GridMark,2337,19350,124,358,NoTR,High,10633.35,28541.32,EUR,1.12,13100.29,35162.91
E0888,S07_RuinedHunter_Spanish_NoTR,7,P040,RuinedHunter,mega,2024-09-17,Spanish,LarkFarm,2337,19350,124,358,NoTR,High,17172.86,56737.39,EUR,1.12,21156.96,69900.46
E0889,S08_RuinedHunter_BrazilianPortuguese_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Brazilian Portuguese,LatinaVox,1408,6261,37,107,LipSync,Normal,26174.72,21345.51,EUR,1.21,34838.55,28410.87
E0890,S08_RuinedHunter_Chinese_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Chinese,AsiaSound,1408,6261,37,107,LipSync,Normal,25933.11,22448.78,EUR,1.21,34516.97,29879.33
E0891,S08_RuinedHunter_Dutch_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Dutch,GridMark,1408,6261,37,107,LipSync,Normal,46309.12,37578.21,EUR,1.21,61637.44,50016.6
E0892,S08_RuinedHunter_English_LipSync,8,P040,RuinedHunter,mega,2025-01-18,English,GridMark,1408,6261,37,107,LipSync,Normal,44295.68,34653.55,EUR,1.21,58957.55,46123.88
E0893,S08_RuinedHunter_French_LipSync,8,P040,RuinedHunter,mega,2025-01-18,French,GridMark,1408,6261,37,107,LipSync,Normal,42282.24,41723.79,EUR,1.21,56277.66,55534.36
E0894,S08_RuinedHunter_German_LipSync,8,P040,RuinedHunter,mega,2025-01-18,German,SonicBridge,1408,6261,37,107,LipSync,Normal,42282.24,34334.92,EUR,1.21,56277.66,45699.78
E0895,S08_RuinedHunter_Japanese_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Japanese,TokyoVox,1408,6261,37,107,LipSync,Normal,100672.0,77142.56,EUR,1.21,133994.43,102676.75
E0896,S08_RuinedHunter_Korean_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Korean,AsiaSound,1408,6261,37,107,LipSync,Normal,48161.48,42350.17,EUR,1.21,64102.93,56368.08
E0897,S08_RuinedHunter_LATAM_LipSync,8,P040,RuinedHunter,mega,2025-01-18,LATAM,LatinaVox,1408,6261,37,107,LipSync,Normal,24161.28,17202.57,EUR,1.21,32158.66,22896.62
E0898,S08_RuinedHunter_Polish_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Polish,GridMark,1408,6261,37,107,LipSync,Normal,20134.4,18089.11,EUR,1.21,26798.89,24076.61
E0899,S08_RuinedHunter_Spanish_LipSync,8,P040,RuinedHunter,mega,2025-01-18,Spanish,LarkFarm,1408,6261,37,107,LipSync,Normal,32517.06,24584.97,EUR,1.21,43280.21,32722.6
E0900,S09_RuinedHunter_BrazilianPortuguese_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Brazilian Portuguese,LatinaVox,2039,12993,68,197,SoundSync,Normal,33166.88,38175.45,EUR,1.21,44145.12,50811.52
E0901,S09_RuinedHunter_Chinese_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Chinese,AsiaSound,2039,12993,68,197,SoundSync,Normal,32860.73,39211.6,EUR,1.21,43737.63,52190.64
E0902,S09_RuinedHunter_Dutch_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Dutch,GridMark,2039,12993,68,197,SoundSync,Normal,58679.87,73424.27,EUR,1.21,78102.91,97727.7
E0903,S09_RuinedHunter_English_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,English,GridMark,2039,12993,68,197,SoundSync,Normal,56128.57,68032.9,EUR,1.21,74707.13,90551.79
E0904,S09_RuinedHunter_French_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,French,GridMark,2039,12993,68,197,SoundSync,Normal,53577.27,64662.68,EUR,1.21,71311.35,86066.03
E0905,S09_RuinedHunter_German_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,German,SonicBridge,2039,12993,68,197,SoundSync,Normal,53577.27,68657.78,EUR,1.21,71311.35,91383.51
E0906,S09_RuinedHunter_Japanese_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Japanese,TokyoVox,2039,12993,68,197,SoundSync,Normal,127564.94,140400.03,EUR,1.21,169788.94,186872.44
E0907,S09_RuinedHunter_Korean_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Korean,AsiaSound,2039,12993,68,197,SoundSync,Normal,61027.07,65711.16,EUR,1.21,81227.03,87461.55
E0908,S09_RuinedHunter_LATAM_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,LATAM,LatinaVox,2039,12993,68,197,SoundSync,Normal,30615.58,34188.72,EUR,1.21,40749.34,45505.19
E0909,S09_RuinedHunter_Polish_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Polish,GridMark,2039,12993,68,197,SoundSync,Normal,25512.99,31647.15,EUR,1.21,33957.79,42122.36
E0910,S09_RuinedHunter_Spanish_SoundSync,9,P040,RuinedHunter,mega,2025-04-07,Spanish,LarkFarm,2039,12993,68,197,SoundSync,Normal,41203.47,58104.72,EUR,1.21,54841.82,77337.38
E0911,S10_RuinedHunter_BrazilianPortuguese_NoTR,10,P040,RuinedHunter,mega,2025-05-10,Brazilian Portuguese,LatinaVox,2864,29114,124,358,NoTR,Normal,16940.56,43440.36,EUR,1.21,22547.89,57819.12
E0912,S10_RuinedHunter_Chinese_NoTR,10,P040,RuinedHunter,mega,2025-05-10,Chinese,AsiaSound,2864,29114,124,358,NoTR,Normal,16784.19,42183.12,EUR,1.21,22339.76,56145.73
E0913,S10_RuinedHunter_Dutch_NoTR,10,P040,RuinedHunter,mega,2025-05-10,Dutch,GridMark,2864,29114,124,358,NoTR,Normal,29971.76,78479.49,EUR,1.21,39892.41,104456.2
E0914,S10_RuinedHunter_English_NoTR,10,P040,RuinedHunter,mega,2025-05-10,English,GridMark,2864,29114,124,358,NoTR,Normal,28668.64,74670.35,EUR,1.21,38157.96,99386.24
E0915,S10_RuinedHunter_French_NoTR,10,P040,RuinedHunter,mega,2025-05-10,French,GridMark,2864,29114,124,358,NoTR,Normal,27365.52,74034.33,EUR,1.21,36423.51,98539.69
